postal_code,locality,municipality_code,municipality_name
16876,Bromma,0180,Stockholms kommun
16877,Bromma,0180,Stockholms kommun
16878,Bromma,0180,Stockholms kommun
16900,Solna,0184,Solna kommun
16902,Solna,0184,Solna kommun
16903,Solna,0184,Solna kommun
16904,Solna,0184,Solna kommun
16905,Solna,0184,Solna kommun
16920,Solna,0184,Solna kommun
16926,Solna,0184,Solna kommun
16927,Solna,0184,Solna kommun
16928,Solna,0184,Solna kommun
16929,Solna,0184,Solna kommun
16930,Solna,0184,Solna kommun
16931,Solna,0184,Solna kommun
16932,Solna,0184,Solna kommun
16933,Solna,0184,Solna kommun
16934,Solna,0184,Solna kommun
16935,Solna,0184,Solna kommun
16936,Solna,0184,Solna kommun
16937,Solna,0184,Solna kommun
16938,Solna,0184,Solna kommun
16939,Solna,0184,Solna kommun
16940,Solna,0184,Solna kommun
16941,Solna,0184,Solna kommun
16950,Solna,0184,Solna kommun
16951,Solna,0184,Solna kommun
16952,Solna,0184,Solna kommun
16953,Solna,0184,Solna kommun
16954,Solna,0184,Solna kommun
16955,Solna,0184,Solna kommun
16956,Solna,0184,Solna kommun
16957,Solna,0184,Solna kommun
16958,Solna,0184,Solna kommun
16959,Solna,0184,Solna kommun
16960,Solna,0184,Solna kommun
16961,Solna,0184,Solna kommun
16962,Solna,0184,Solna kommun
16963,Solna,0184,Solna kommun
16964,Solna,0184,Solna kommun
16965,Solna,0184,Solna kommun
16966,Solna,0184,Solna kommun
16967,Solna,0184,Solna kommun
16968,Solna,0184,Solna kommun
16969,Solna,0184,Solna kommun
16970,Solna,0184,Solna kommun
16971,Solna,0184,Solna kommun
16972,Solna,0184,Solna kommun
16973,Solna,0184,Solna kommun
16974,Solna,0184,Solna kommun
16975,Solna,0184,Solna kommun
16979,Solna,0184,Solna kommun
16980,Solna,0184,Solna kommun
16981,Solna,0184,Solna kommun
16982,Stockholm,0180,Stockholms kommun
16983,Solna,0184,Solna kommun
16984,Stockholm,0180,Stockholms kommun
16985,Stockholm,0180,Stockholms kommun
16986,Stockholm,0180,Stockholms kommun
16987,Stockholm,0180,Stockholms kommun
16988,Solna,0184,Solna kommun
16989,Solna,0184,Solna kommun
16990,Solna,0184,Solna kommun
16991,Solna,0184,Solna kommun
16992,Stockholm,0180,Stockholms kommun
16993,Solna,0184,Solna kommun
16994,Solna,0184,Solna kommun
16995,Solna,0184,Solna kommun
16997,Solna,0184,Solna kommun
16999,Stockholm,0180,Stockholms kommun
17000,Solna,0184,Solna kommun
17007,Solna,0184,Solna kommun
17008,Solna,0184,Solna kommun
17009,Solna,0184,Solna kommun
17020,Solna,0184,Solna kommun
17060,Solna,0184,Solna kommun
17061,Solna,0184,Solna kommun
17062,Solna,0184,Solna kommun
17063,Solna,0184,Solna kommun
17065,Solna,0184,Solna kommun
17066,Solna,0184,Solna kommun
17067,Solna,0184,Solna kommun
17068,Solna,0184,Solna kommun
17069,Solna,0184,Solna kommun
17070,Solna,0184,Solna kommun
17071,Solna,0184,Solna kommun
17072,Solna,0184,Solna kommun
17073,Solna,0184,Solna kommun
17074,Solna,0184,Solna kommun
17075,Solna,0184,Solna kommun
17076,Solna,0184,Solna kommun
17077,Solna,0184,Solna kommun
17079,Solna,0184,Solna kommun
17080,Solna,0184,Solna kommun
17082,Solna,0184,Solna kommun
17087,Stockholm,0180,Stockholms kommun
17100,Solna,0184,Solna kommun
17101,Solna,0184,Solna kommun
17102,Solna,0184,Solna kommun
17104,Solna,0184,Solna kommun
17106,Solna,0184,Solna kommun
17108,Solna,0184,Solna kommun
17109,Solna,0184,Solna kommun
17111,Solna,0184,Solna kommun
17113,Solna,0184,Solna kommun
17116,Stockholm,0180,Stockholms kommun
17120,Solna,0184,Solna kommun
17121,Solna,0184,Solna kommun
17122,Solna,0184,Solna kommun
17123,Solna,0184,Solna kommun
17124,Solna,0184,Solna kommun
17125,Solna,0184,Solna kommun
17126,Solna,0184,Solna kommun
17127,Solna,0184,Solna kommun
17128,Solna,0184,Solna kommun
17129,Solna,0184,Solna kommun
17141,Solna,0184,Solna kommun
17142,Solna,0184,Solna kommun
17143,Solna,0184,Solna kommun
17144,Solna,0184,Solna kommun
17145,Solna,0184,Solna kommun
17147,Solna,0184,Solna kommun
17148,Solna,0184,Solna kommun
17149,Solna,0184,Solna kommun
17150,Solna,0184,Solna kommun
17151,Solna,0184,Solna kommun
17152,Solna,0184,Solna kommun
17154,Solna,0184,Solna kommun
17155,Solna,0184,Solna kommun
17156,Solna,0184,Solna kommun
17157,Solna,0184,Solna kommun
17158,Solna,0184,Solna kommun
17159,Solna,0184,Solna kommun
17160,Solna,0184,Solna kommun
17161,Solna,0184,Solna kommun
17162,Solna,0184,Solna kommun
17163,Solna,0184,Solna kommun
17164,Solna,0184,Solna kommun
17165,Solna,0184,Solna kommun
17166,Solna,0184,Solna kommun
17167,Solna,0184,Solna kommun
17168,Solna,0184,Solna kommun
17169,Solna,0184,Solna kommun
17170,Solna,0184,Solna kommun
17171,Solna,0184,Solna kommun
17172,Solna,0184,Solna kommun
17173,Solna,0184,Solna kommun
17175,Stockholm,0180,Stockholms kommun
17176,Stockholm,0180,Stockholms kommun
17177,Stockholm,0184,Solna kommun
17178,Solna,0184,Solna kommun
17179,Solna,0184,Solna kommun
17180,Solna,0184,Solna kommun
17181,Solna,0184,Solna kommun
17182,Solna,0184,Solna kommun
17183,Stockholm,0180,Stockholms kommun
17184,Stockholm,0180,Stockholms kommun
17186,Solna,0184,Solna kommun
17187,Solna,0184,Solna kommun
17188,Solna,0184,Solna kommun
17189,Solna,0184,Solna kommun
17192,Solna,0184,Solna kommun
17193,Solna,0184,Solna kommun
17194,Solna,0184,Solna kommun
17213,Sundbyberg,0183,Sundbybergs kommun
17219,Sundbyberg,0183,Sundbybergs kommun
17220,Sundbyberg,0183,Sundbybergs kommun
17221,Sundbyberg,0183,Sundbybergs kommun
17222,Sundbyberg,0183,Sundbybergs kommun
17223,Sundbyberg,0183,Sundbybergs kommun
17224,Sundbyberg,0183,Sundbybergs kommun
17225,Sundbyberg,0183,Sundbybergs kommun
17226,Sundbyberg,0183,Sundbybergs kommun
17227,Sundbyberg,0183,Sundbybergs kommun
17229,Sundbyberg,0183,Sundbybergs kommun
17230,Sundbyberg,0183,Sundbybergs kommun
17231,Sundbyberg,0183,Sundbybergs kommun
17232,Sundbyberg,0183,Sundbybergs kommun
17233,Sundbyberg,0183,Sundbybergs kommun
17234,Sundbyberg,0183,Sundbybergs kommun
17235,Sundbyberg,0183,Sundbybergs kommun
17236,Sundbyberg,0183,Sundbybergs kommun
17237,Sundbyberg,0183,Sundbybergs kommun
17238,Sundbyberg,0183,Sundbybergs kommun
17239,Sundbyberg,0183,Sundbybergs kommun
17240,Sundbyberg,0183,Sundbybergs kommun
17241,Sundbyberg,0183,Sundbybergs kommun
17261,Sundbyberg,0183,Sundbybergs kommun
17262,Sundbyberg,0183,Sundbybergs kommun
17263,Sundbyberg,0183,Sundbybergs kommun
17264,Sundbyberg,0183,Sundbybergs kommun
17265,Sundbyberg,0183,Sundbybergs kommun
17266,Sundbyberg,0180,Stockholms kommun
17267,Sundbyberg,0183,Sundbybergs kommun
17268,Sundbyberg,0183,Sundbybergs kommun
17269,Sundbyberg,0183,Sundbybergs kommun
17270,Sundbyberg,0183,Sundbybergs kommun
17271,Sundbyberg,0183,Sundbybergs kommun
17272,Sundbyberg,0183,Sundbybergs kommun
17273,Sundbyberg,0183,Sundbybergs kommun
17274,Sundbyberg,0183,Sundbybergs kommun
17275,Sundbyberg,0183,Sundbybergs kommun
17276,Sundbyberg,0183,Sundbybergs kommun
17277,Sundbyberg,0183,Sundbybergs kommun
17278,Sundbyberg,0183,Sundbybergs kommun
17279,Sundbyberg,0183,Sundbybergs kommun
17281,Stockholm,0180,Stockholms kommun
17282,Sundbyberg,0183,Sundbybergs kommun
17287,Sundbyberg,0183,Sundbybergs kommun
17288,Sundbyberg,0183,Sundbybergs kommun
17290,Sundbyberg,0183,Sundbybergs kommun
17292,Sundbyberg,0183,Sundbybergs kommun
17298,Stockholm,0180,Stockholms kommun
17299,Sundbyberg,0183,Sundbybergs kommun
17300,Tomteboda,0184,Solna kommun
17400,Sundbyberg,0183,Sundbybergs kommun
17402,Sundbyberg,0183,Sundbybergs kommun
17407,Sundbyberg,0183,Sundbybergs kommun
17413,Sundbyberg,0183,Sundbybergs kommun
17420,Sundbyberg,0183,Sundbybergs kommun
17441,Sundbyberg,0183,Sundbybergs kommun
17442,Sundbyberg,0183,Sundbybergs kommun
17443,Sundbyberg,0183,Sundbybergs kommun
17444,Sundbyberg,0183,Sundbybergs kommun
17445,Sundbyberg,0183,Sundbybergs kommun
17446,Sundbyberg,0184,Solna kommun
17447,Sundbyberg,0183,Sundbybergs kommun
17448,Sundbyberg,0183,Sundbybergs kommun
17449,Sundbyberg,0183,Sundbybergs kommun
17450,Sundbyberg,0183,Sundbybergs kommun
17451,Sundbyberg,0183,Sundbybergs kommun
17452,Sundbyberg,0183,Sundbybergs kommun
17453,Sundbyberg,0183,Sundbybergs kommun
17454,Sundbyberg,0183,Sundbybergs kommun
17455,Sundbyberg,0183,Sundbybergs kommun
17456,Sundbyberg,0183,Sundbybergs kommun
17457,Sundbyberg,0183,Sundbybergs kommun
17458,Sundbyberg,0183,Sundbybergs kommun
17459,Sundbyberg,0183,Sundbybergs kommun
17460,Sundbyberg,0183,Sundbybergs kommun
17461,Sundbyberg,0183,Sundbybergs kommun
17462,Sundbyberg,0183,Sundbybergs kommun
17463,Sundbyberg,0183,Sundbybergs kommun
17464,Sundbyberg,0183,Sundbybergs kommun
17465,Sundbyberg,0183,Sundbybergs kommun
17466,Sundbyberg,0183,Sundbybergs kommun
17486,Sundbyberg,0183,Sundbybergs kommun
17487,Sundbyberg,0183,Sundbybergs kommun
17488,Sundbyberg,0183,Sundbybergs kommun
17500,Järfälla,0139,Upplands-Bro kommun
17504,Järfälla,0139,Upplands-Bro kommun
17506,Järfälla,0139,Upplands-Bro kommun
17508,Järfälla,0139,Upplands-Bro kommun
17512,Järfälla,0139,Upplands-Bro kommun
17513,Järfälla,0139,Upplands-Bro kommun
17514,Järfälla,0123,Järfälla kommun
17515,Järfälla,0139,Upplands-Bro kommun
17516,Järfälla,0139,Upplands-Bro kommun
17517,Järfälla,0139,Upplands-Bro kommun
17518,Järfälla,0139,Upplands-Bro kommun
17519,Järfälla,0139,Upplands-Bro kommun
17520,Järfälla,0139,Upplands-Bro kommun
17526,Järfälla,0139,Upplands-Bro kommun
17527,Järfälla,0139,Upplands-Bro kommun
17529,Järfälla,0139,Upplands-Bro kommun
17530,Järfälla,0123,Järfälla kommun
17531,Järfälla,0123,Järfälla kommun
17532,Järfälla,0123,Järfälla kommun
17533,Järfälla,0123,Järfälla kommun
17534,Järfälla,0123,Järfälla kommun
17541,Järfälla,0123,Järfälla kommun
17542,Järfälla,0123,Järfälla kommun
17543,Järfälla,0123,Järfälla kommun
17544,Järfälla,0123,Järfälla kommun
17545,Järfälla,0123,Järfälla kommun
17546,Järfälla,0123,Järfälla kommun
17547,Järfälla,0123,Järfälla kommun
17548,Järfälla,0123,Järfälla kommun
17549,Järfälla,0123,Järfälla kommun
17550,Järfälla,0123,Järfälla kommun
17551,Järfälla,0123,Järfälla kommun
17552,Järfälla,0123,Järfälla kommun
17553,Järfälla,0123,Järfälla kommun
17554,Järfälla,0123,Järfälla kommun
17555,Järfälla,0123,Järfälla kommun
17556,Järfälla,0123,Järfälla kommun
17557,Järfälla,0123,Järfälla kommun
17560,Järfälla,0123,Järfälla kommun
17561,Järfälla,0123,Järfälla kommun
17562,Järfälla,0123,Järfälla kommun
17563,Järfälla,0123,Järfälla kommun
17564,Järfälla,0123,Järfälla kommun
17565,Järfälla,0123,Järfälla kommun
17566,Järfälla,0123,Järfälla kommun
17567,Järfälla,0123,Järfälla kommun
17568,Järfälla,0123,Järfälla kommun
17569,Järfälla,0123,Järfälla kommun
17580,Järfälla,0139,Upplands-Bro kommun
17581,Järfälla,0139,Upplands-Bro kommun
17584,Järfälla,0139,Upplands-Bro kommun
17588,Järfälla,0139,Upplands-Bro kommun
17600,Järfälla,0139,Upplands-Bro kommun
17602,Järfälla,0123,Järfälla kommun
17627,Järfälla,0139,Upplands-Bro kommun
17668,Järfälla,0123,Järfälla kommun
17669,Järfälla,0123,Järfälla kommun
17670,Järfälla,0123,Järfälla kommun
17671,Järfälla,0123,Järfälla kommun
17672,Järfälla,0123,Järfälla kommun
17673,Järfälla,0123,Järfälla kommun
17674,Järfälla,0123,Järfälla kommun
17675,Järfälla,0123,Järfälla kommun
17676,Järfälla,0123,Järfälla kommun
17677,Järfälla,0123,Järfälla kommun
17678,Järfälla,0139,Upplands-Bro kommun
17700,Järfälla,0139,Upplands-Bro kommun
17714,Järfälla,0139,Upplands-Bro kommun
17721,Järfälla,0139,Upplands-Bro kommun
17722,Järfälla,0139,Upplands-Bro kommun
17723,Järfälla,0139,Upplands-Bro kommun
17724,Järfälla,0139,Upplands-Bro kommun
17725,Järfälla,0139,Upplands-Bro kommun
17730,Järfälla,0123,Järfälla kommun
17731,Järfälla,0123,Järfälla kommun
17732,Järfälla,0123,Järfälla kommun
17733,Järfälla,0123,Järfälla kommun
17734,Järfälla,0123,Järfälla kommun
17735,Järfälla,0123,Järfälla kommun
17736,Järfälla,0123,Järfälla kommun
17737,Järfälla,0123,Järfälla kommun
17738,Järfälla,0123,Järfälla kommun
17739,Järfälla,0123,Järfälla kommun
17740,Järfälla,0123,Järfälla kommun
17741,Järfälla,0123,Järfälla kommun
17742,Järfälla,0123,Järfälla kommun
17743,Järfälla,0123,Järfälla kommun
17744,Järfälla,0123,Järfälla kommun
17745,Järfälla,0123,Järfälla kommun
17746,Järfälla,0123,Järfälla kommun
17747,Järfälla,0123,Järfälla kommun
17748,Järfälla,0123,Järfälla kommun
17750,Järfälla,0123,Järfälla kommun
17751,Järfälla,0123,Järfälla kommun
17752,Järfälla,0123,Järfälla kommun
17753,Järfälla,0123,Järfälla kommun
17754,Järfälla,0123,Järfälla kommun
17755,Järfälla,0123,Järfälla kommun
17756,Järfälla,0123,Järfälla kommun
17757,Järfälla,0123,Järfälla kommun
17758,Järfälla,0123,Järfälla kommun
17759,Järfälla,0123,Järfälla kommun
17760,Järfälla,0123,Järfälla kommun
17761,Järfälla,0123,Järfälla kommun
17762,Järfälla,0123,Järfälla kommun
17763,Järfälla,0123,Järfälla kommun
17764,Järfälla,0123,Järfälla kommun
17765,Järfälla,0123,Järfälla kommun
17766,Järfälla,0123,Järfälla kommun
17767,Järfälla,0123,Järfälla kommun
17768,Järfälla,0123,Järfälla kommun
17770,Järfälla,0123,Järfälla kommun
17771,Järfälla,0123,Järfälla kommun
17772,Järfälla,0123,Järfälla kommun
17780,Järfälla,0139,Upplands-Bro kommun
17800,Ekerö,0125,Ekerö kommun
17802,Drottningholm,0125,Ekerö kommun
17820,Ekerö,0125,Ekerö kommun
17821,Ekerö,0125,Ekerö kommun
17822,Ekerö,0125,Ekerö kommun
17823,Ekerö,0125,Ekerö kommun
17824,Ekerö,0125,Ekerö kommun
17830,Ekerö,0125,Ekerö kommun
17831,Ekerö,0125,Ekerö kommun
17832,Ekerö,0125,Ekerö kommun
17833,Ekerö,0125,Ekerö kommun
17834,Ekerö,0125,Ekerö kommun
17835,Ekerö,0125,Ekerö kommun
17836,Ekerö,0125,Ekerö kommun
17837,Ekerö,0125,Ekerö kommun
17838,Ekerö,0125,Ekerö kommun
17839,Ekerö,0125,Ekerö kommun
17840,Ekerö,0125,Ekerö kommun
17841,Ekerö,0125,Ekerö kommun
17851,Ekerö,0125,Ekerö kommun
17852,Ekerö,0125,Ekerö kommun
17853,Ekerö,0125,Ekerö kommun
17854,Ekerö,0125,Ekerö kommun
17890,Ekerö,0125,Ekerö kommun
17891,Munsö,0125,Ekerö kommun
17892,Adelsö,0125,Ekerö kommun
17893,Drottningholm,0125,Ekerö kommun
17903,Stenhamra,0125,Ekerö kommun
17960,Stenhamra,0125,Ekerö kommun
17961,Stenhamra,0125,Ekerö kommun
17962,Stenhamra,0125,Ekerö kommun
17963,Stenhamra,0125,Ekerö kommun
17965,Stenhamra,0125,Ekerö kommun
17975,Skå,0125,Ekerö kommun
17995,Svartsjö,0125,Ekerö kommun
17996,Svartsjö,0125,Ekerö kommun
17997,Färentuna,0125,Ekerö kommun
17998,Färentuna,0125,Ekerö kommun
18100,Lidingö,0186,Lidingö kommun
18103,Lidingö,0186,Lidingö kommun
18104,Lidingö,0186,Lidingö kommun
18105,Lidingö,0186,Lidingö kommun
18106,Lidingö,0186,Lidingö kommun
18110,Lidingö,0186,Lidingö kommun
18118,Lidingö,0186,Lidingö kommun
18120,Lidingö,0186,Lidingö kommun
18121,Lidingö,0186,Lidingö kommun
18122,Lidingö,0186,Lidingö kommun
18123,Lidingö,0186,Lidingö kommun
18124,Lidingö,0186,Lidingö kommun
18125,Lidingö,0186,Lidingö kommun
18129,Lidingö,0186,Lidingö kommun
18130,Lidingö,0186,Lidingö kommun
18131,Lidingö,0186,Lidingö kommun
18132,Lidingö,0186,Lidingö kommun
18133,Lidingö,0186,Lidingö kommun
18134,Lidingö,0186,Lidingö kommun
18135,Lidingö,0186,Lidingö kommun
18136,Lidingö,0186,Lidingö kommun
18137,Lidingö,0186,Lidingö kommun
18138,Lidingö,0186,Lidingö kommun
18139,Lidingö,0186,Lidingö kommun
18140,Lidingö,0186,Lidingö kommun
18141,Lidingö,0186,Lidingö kommun
18142,Lidingö,0186,Lidingö kommun
18143,Lidingö,0186,Lidingö kommun
18144,Lidingö,0186,Lidingö kommun
18145,Lidingö,0186,Lidingö kommun
18146,Lidingö,0186,Lidingö kommun
18147,Lidingö,0186,Lidingö kommun
18148,Lidingö,0186,Lidingö kommun
18150,Lidingö,0186,Lidingö kommun
18151,Lidingö,0186,Lidingö kommun
18155,Lidingö,0186,Lidingö kommun
18156,Lidingö,0186,Lidingö kommun
18157,Lidingö,0186,Lidingö kommun
18158,Lidingö,0186,Lidingö kommun
18159,Lidingö,0186,Lidingö kommun
18160,Lidingö,0186,Lidingö kommun
18161,Lidingö,0186,Lidingö kommun
18162,Lidingö,0186,Lidingö kommun
18163,Lidingö,0186,Lidingö kommun
18164,Lidingö,0186,Lidingö kommun
18165,Lidingö,0186,Lidingö kommun
18166,Lidingö,0186,Lidingö kommun
18167,Lidingö,0186,Lidingö kommun
18173,Lidingö,0186,Lidingö kommun
18181,Lidingö,0186,Lidingö kommun
18182,Lidingö,0186,Lidingö kommun
18185,Lidingö,0186,Lidingö kommun
18186,Lidingö,0186,Lidingö kommun
18187,Lidingö,0186,Lidingö kommun
18190,Lidingö,0186,Lidingö kommun
18200,Danderyd,0162,Danderyds kommun
18202,Danderyd,0162,Danderyds kommun
18203,Danderyd,0162,Danderyds kommun
18204,Enebyberg,0162,Danderyds kommun
18205,Djursholm,0162,Danderyds kommun
18206,Djursholm,0162,Danderyds kommun
18207,Stocksund,0162,Danderyds kommun
18211,Danderyd,0162,Danderyds kommun
18212,Danderyd,0162,Danderyds kommun
18214,Danderyd,0162,Danderyds kommun
18215,Danderyd,0162,Danderyds kommun
18216,Danderyd,0162,Danderyds kommun
18217,Danderyd,0162,Danderyds kommun
18220,Danderyd,0162,Danderyds kommun
18230,Danderyd,0162,Danderyds kommun
18231,Danderyd,0162,Danderyds kommun
18232,Danderyd,0162,Danderyds kommun
18233,Danderyd,0162,Danderyds kommun
18234,Danderyd,0162,Danderyds kommun
18235,Danderyd,0162,Danderyds kommun
18236,Danderyd,0162,Danderyds kommun
18237,Danderyd,0162,Danderyds kommun
18238,Danderyd,0162,Danderyds kommun
18239,Danderyd,0162,Danderyds kommun
18245,Enebyberg,0162,Danderyds kommun
18246,Enebyberg,0162,Danderyds kommun
18247,Enebyberg,0162,Danderyds kommun
18248,Enebyberg,0162,Danderyds kommun
18249,Enebyberg,0162,Danderyds kommun
18250,Danderyd,0162,Danderyds kommun
18252,Danderyd,0162,Danderyds kommun
18253,Danderyd,0162,Danderyds kommun
18254,Djursholm,0162,Danderyds kommun
18255,Djursholm,0162,Danderyds kommun
18256,Danderyd,0162,Danderyds kommun
18257,Danderyd,0162,Danderyds kommun
18258,Danderyd,0162,Danderyds kommun
18260,Djursholm,0162,Danderyds kommun
18261,Djursholm,0162,Danderyds kommun
18262,Djursholm,0162,Danderyds kommun
18263,Djursholm,0162,Danderyds kommun
18264,Djursholm,0162,Danderyds kommun
18265,Djursholm,0162,Danderyds kommun
18266,Djursholm,0162,Danderyds kommun
18267,Djursholm,0162,Danderyds kommun
18268,Djursholm,0162,Danderyds kommun
18269,Djursholm,0162,Danderyds kommun
18270,Stocksund,0162,Danderyds kommun
18273,Stocksund,0162,Danderyds kommun
18274,Stocksund,0162,Danderyds kommun
18275,Stocksund,0162,Danderyds kommun
18276,Stocksund,0162,Danderyds kommun
18277,Stocksund,0162,Danderyds kommun
18278,Stocksund,0162,Danderyds kommun
18279,Stocksund,0162,Danderyds kommun
18282,Stockholm,0180,Stockholms kommun
18285,Danderyd,0162,Danderyds kommun
18287,Danderyd,0162,Danderyds kommun
18288,Stockholm,0180,Stockholms kommun
18291,Danderyd,0162,Danderyds kommun
18300,Täby,0160,Täby kommun
18301,Täby,0160,Täby kommun
18302,Täby,0160,Täby kommun
18303,Täby,0160,Täby kommun
18304,Täby,0160,Täby kommun
18312,Täby,0160,Täby kommun
18313,Täby,0160,Täby kommun
18314,Täby,0160,Täby kommun
18315,Täby,0160,Täby kommun
18316,Täby,0160,Täby kommun
18320,Täby,0160,Täby kommun
18321,Täby,0160,Täby kommun
18322,Täby,0160,Täby kommun
18323,Täby,0160,Täby kommun
18325,Täby,0160,Täby kommun
18326,Täby,0160,Täby kommun
18330,Täby,0160,Täby kommun
18331,Täby,0160,Täby kommun
18332,Täby,0160,Täby kommun
18333,Täby,0160,Täby kommun
18334,Täby,0160,Täby kommun
18335,Täby,0160,Täby kommun
18336,Täby,0160,Täby kommun
18337,Täby,0160,Täby kommun
18338,Täby,0160,Täby kommun
18339,Täby,0160,Täby kommun
18341,Täby,0160,Täby kommun
18347,Täby,0160,Täby kommun
18348,Täby,0160,Täby kommun
18349,Täby,0160,Täby kommun
18350,Täby,0160,Täby kommun
18351,Täby,0160,Täby kommun
18352,Täby,0160,Täby kommun
18353,Täby,0160,Täby kommun
18354,Täby,0160,Täby kommun
18355,Täby,0160,Täby kommun
18356,Täby,0160,Täby kommun
18357,Täby,0160,Täby kommun
18358,Täby,0160,Täby kommun
18359,Täby,0160,Täby kommun
18360,Täby,0160,Täby kommun
18361,Täby,0160,Täby kommun
